Name,Latitude,Longitude,GHI (w/m2),Temperature(c),Relative Humidity (%),Solar Zenith Angle (Degree),Wind Direction (Degree),Wind Speed (m/s)
Harlingen city,26.191624,-97.697582,389,,48.30292511,38.51764491,148.9138184,3.614830494
Harper,30.290321,-99.245892,308,,49.24796295,43.40535887,149.4129333,3.678802967
Hart city,34.385712,-102.115006,512,,52.45899582,51.91957982,150.4051208,3.803911686
Hartley,35.891447,-102.393307,294,,58.36743546,62.56942464,150.6068115,3.953329086
Haskell city,33.159775,-99.732032,165,,66.83010101,74.40241415,148.9294281,4.075289726
Haslet city,32.960817,-97.338011,23,,74.69630432,86.87663745,145.7276764,4.206297874
Havana,26.250734,-98.509008,27,,82.15221405,87.41217392,208.1426086,3.854878902
Hawk Cove city,32.883582,-96.083125,211,,65.74236298,74.88799048,213.3216553,3.657589436
Hawkins city,32.591957,-95.202743,387,,49.30063629,62.97385707,219.3434296,3.841085434
Hawley city,32.603697,-99.811142,503,,37.58847427,52.19312093,229.1134796,4.330635071
Hays city,30.121515,-97.872394,663,,31.96155739,43.47165415,237.7965851,4.542834282
Hearne city,30.87698,-96.595579,650,,29.29840469,38.29243756,244.4299469,4.476857185
Heath city,32.843929,-96.470982,475,,28.05016899,38.14909183,249.8602905,4.245953083
Hebbronville,27.323979,-98.686067,507,,28.134655,43.09190615,254.0050201,3.910581827
Hebron town,33.04515,-96.881727,558,,29.68626022,51.66560896,256.9751892,3.374363899
Hedley city,34.867384,-100.65905,257,,34.38335037,62.3618824,260.8984985,2.462758303
Hedwig Village city,29.779715,-95.519583,123,,44.41635132,74.2266192,269.9174805,1.504548192
Heidelberg,26.183077,-97.885018,17,,52.21990204,86.72025742,315.9389343,1.3186239
Helotes city,29.570147,-98.694712,22,,86.43466187,87.16674846,329.4140625,3.035290241
Hemphill city,31.342621,-93.851985,167,,77.45120239,74.6268376,332.2594604,3.141438484
Hempstead city,30.097423,-96.079495,167,,66.34086609,62.68749996,338.2447815,3.419771671
Henderson city,32.157619,-94.79605,505,,58.42757797,51.87162137,346.796936,3.463575602
Henrietta city,33.814708,-98.1925,615,,54.26719284,43.1097573,358.7088623,3.340399504
Hereford city,34.823405,-102.399444,720,,53.72764969,37.904734,11.53931427,3.287425995
Hermleigh,32.636577,-100.752299,566,,57.17328262,37.77963695,24.31352234,3.470310688
Hewitt city,31.451624,-97.196195,605,,63.55283356,42.77897991,35.93532181,3.891067028
Hickory Creek town,33.110119,-97.029776,325,,71.77252197,51.41295524,44.54825211,4.450363159
Hico city,31.985649,-98.028974,27,,80.22802734,62.15581739,48.88817978,5.050348282
Hidalgo city,26.106193,-98.249167,36,,83.83470154,74.05211307,50.95003128,5.398444176
Hideaway city,32.488959,-95.45785,5,,80.59275818,86.56467053,50.39002228,5.31393671
Higgins city,36.120996,-100.027432,34,,66.11794281,86.91876999,5.755836487,2.857210398
Highland Haven city,30.607266,-98.39504,249,,57.2224617,74.36360042,5.559921265,2.638268709
Highland Park town,32.831056,-96.801234,339,,50.34976196,62.39930926,14.56272125,2.347100019
Highland Village city,33.089659,-97.061378,505,,46.51054764,51.54837213,25.53759766,2.016153097
Highlands,29.812948,-95.057688,823,,44.31845856,42.74599896,38.00419235,1.772300959
Hill Country Village city,29.583115,-98.489131,898,,42.91463089,37.51523177,47.86716843,1.621726036
Hillcrest village,29.392353,-95.223328,900,,41.89036179,37.40941072,53.24795532,1.511964083
Hillsboro city,32.007426,-97.115394,828,,40.98635483,42.46670649,58.35941315,1.386752725
Hillside Acres,27.67616,-99.177713,688,,40.73721695,51.16171941,59.69084167,1.246282101
Hilltop,28.693843,-99.176147,493,,42.28119659,61.95131112,64.79289246,1.083046317
Hilltop,26.403982,-98.920659,263,,48.14721298,73.87898943,79.852005,1.065105677
Hilltop Lakes,31.075539,-96.191456,42,,56.03619385,86.41020006,105.5783768,1.443477869
Hilshire Village city,29.790799,-95.488475,39,,64.3106842,86.6687575,179.0285492,2.895261765
Hitchcock city,29.282433,-95.018453,260,,52.10622025,74.09850398,175.6816406,2.86727953
Holiday Beach,28.166925,-97.007585,493,,43.00109863,62.10946942,171.8235779,2.910741568
Holiday Lakes town,29.208674,-95.515189,691,,37.78329468,51.22354158,169.9832153,2.886862993
Holland town,30.883831,-97.403273,834,,33.76420975,42.38053069,167.5667114,2.86285305
Holliday city,33.813984,-98.689692,908,,30.5105629,37.12406183,164.6118317,2.810292721
Holly Lake Ranch,32.712471,-95.200358,907,,28.1732254,37.03854256,160.7492981,2.725428343
Hollywood Park town,29.59954,-98.483902,832,,27.13665009,42.15520537,155.9767456,2.653732777
Homestead Meadows North,31.848279,-106.170684,689,,27.57601357,50.91198553,149.911087,2.698250771
Homestead Meadows South,31.810972,-106.164278,491,,29.93664742,61.74840992,142.6782074,2.961563587
Hondo city,29.353367,-99.162186,260,,36.62460709,73.70726221,137.7891846,3.424419403
Honey Grove city,33.586655,-95.909036,42,,45.21656799,86.25679608,135.0401917,3.998685837
Hooks city,33.470678,-94.284115,32,,60.87409973,86.41665223,166.1261597,2.913810015
Horizon City city,31.679879,-106.190285,175,,48.50993347,73.83163367,164.100296,2.631890535
Hornsby Bend,30.244961,-97.583272,370,,39.26268768,61.81809318,160.2315674,2.535720825
Horseshoe Bay city,30.53636,-98.378245,521,,35.20223618,50.89725526,152.9430695,2.46726203
Horseshoe Bend,32.575236,-97.878238,645,,33.50550079,42.01347562,143.7341766,2.576107502
Houston city,29.780669,-95.386003,877,,33.3569603,36.73133298,135.9135437,2.879085541
Howardwick city,35.035087,-100.908318,878,,33.94017029,36.6671418,132.4629822,3.295423269
Howe town,33.513427,-96.617598,753,,34.41843796,41.84457437,133.9877014,3.681997299
Hubbard city,31.846987,-96.80032,666,,34.90111923,50.66381325,138.1217957,3.878544807
Hudson Bend,30.413875,-97.927917,348,,37.18646622,61.54713324,145.7158661,3.803336143
Hudson city,31.328635,-94.801386,202,,43.61660004,73.53691343,154.1719055,3.535321236
Hudson Oaks city,32.750308,-97.699789,33,,51.85558319,86.10436244,156.2976227,3.432123423
Hughes Springs city,32.998673,-94.631063,3,,91.62320709,86.16257348,195.4523468,4.118457794
Hull,30.146388,-94.642238,57,,86.88816071,73.56312709,192.73526,3.863744259
Humble city,29.992002,-95.265785,81,,79.3159256,61.52532432,191.7459412,3.425838709
Hungerford,29.403997,-96.083707,197,,70.5938797,50.56965945,193.2783661,3.225588083
Hunters Creek Village city,29.771346,-95.498759,365,,62.26908112,41.64497277,204.5552826,3.062415123
Huntington city,31.280365,-94.577176,429,,54.59698486,36.33716807,210.6129456,2.757341862
Huntsville city,30.704869,-95.554412,488,,50.97438812,36.29533221,210.2158813,2.467219114
Hurst city,32.835086,-97.180782,495,,52.72136307,41.53492684,209.240387,2.252538204
Hutchins city,32.642111,-96.709282,498,,56.10148239,50.41728031,203.6432495,2.100761414
Hutto city,30.538612,-97.549916,291,,61.01256561,61.34752596,190.7215424,2.081330776
Huxley city,31.765386,-93.885341,117,,67.84012604,73.3679687,174.0637817,2.325569391
Iago,29.266512,-95.963005,20,,73.14385986,85.95293537,164.412262,2.721859932
Idalou city,33.662497,-101.683373,21,,95.35182953,85.90665726,24.43361664,1.435767412
Iglesia Antigua,26.074562,-97.834159,67,,86.99731445,73.29312285,22.10848236,1.529881358
Impact town,32.500177,-99.746526,155,,75.73973083,61.23130614,16.2769165,2.020101547
Imperial,31.266845,-102.69465,264,,65.01576233,50.2408995,11.68275452,2.468436241
Indian Hills,26.212231,-97.91837,77,,58.14930725,41.27515816,11.39697266,2.586305618
Indian Lake town,26.08759,-97.503239,123,,53.66226959,35.94168318,10.6399765,2.618358612
Indian Springs,30.687855,-94.744803,236,,51.55596161,35.92322804,9.737167358,2.692831039
Indio,26.548877,-99.095866,576,,51.82885361,41.2263642,8.992004395,2.806249619
Industry city,29.971491,-96.499086,170,,53.91731262,50.17244957,9.146339417,2.86704731
Inez,28.871784,-96.795891,351,,57.55370712,61.14961172,11.24791718,2.783192158
Ingleside city,27.870908,-97.207209,259,,63.95794678,73.20041685,14.57935333,2.569586277
Ingleside on the Bay city,27.830246,-97.221192,46,,71.83917236,85.80243868,19.88251495,2.363313198
Ingram city,30.077304,-99.238068,49,,94.49876404,85.64900569,315.4475708,1.397906542
Iola city,30.771884,-96.07718,264,,79.28289032,73.02175129,320.6365967,1.24237752
Iowa Colony village,29.441049,-95.416742,368,,63.36811829,60.93617787,341.0284119,1.139464736
Iowa Park city,33.962303,-98.682009,682,,49.03221893,49.91111998,353.9524841,1.118409395
Iraan city,30.912903,-101.900074,821,,39.76690292,40.90417075,11.67935181,1.192498922
Iredell city,31.986473,-97.871878,894,,35.63247681,35.54500035,22.74258423,1.20859921
Irving city,32.858381,-96.970306,894,,33.98767471,35.55095144,28.49740982,1.073240638
Italy town,32.185741,-96.886617,822,,33.73687744,40.91899581,34.03412247,0.904969275
Itasca city,32.158549,-97.147766,683,,34.62503433,49.92939368,45.86841583,0.831095338
Ivanhoe city,30.677648,-94.408252,490,,37.24124908,60.95343186,59.34152222,0.856879115
Ivanhoe North city,30.682377,-94.422697,264,,47.29324722,73.03428431,72.69007111,1.030452728
Jacinto City city,29.766267,-95.241111,48,,55.33815765,85.65293878,88.16768646,1.358851075
Jacksboro city,33.22354,-98.158828,52,,77.01262665,85.38980978,179.3587341,0.888465464
Jacksonville city,31.964509,-95.261831,270,,60.33545685,72.74916377,180.5699615,0.608535767
Jamaica Beach city,29.191338,-94.980682,497,,46.2856369,60.64008911,79.63205719,1.019677043
Jardin de San Julian,26.525375,-99.099851,690,,39.13962555,49.58046971,56.35800934,1.789338112
Jarrell city,30.809812,-97.613006,828,,35.19431305,40.53214915,55.97785187,2.238882542
Jasper city,30.922052,-93.994748,901,,32.40883255,35.14723773,58.68072891,2.493301153
Jayton city,33.25018,-100.574869,901,,30.61465645,35.17861862,60.61793137,2.60463953
Jefferson city,32.763401,-94.351158,828,,29.8466568,40.61292254,58.86962891,2.644442081
Jersey Village city,29.890374,-95.572147,689,,29.88889885,49.68817271,57.49440384,2.69062376
Jewett city,31.362575,-96.145685,496,,31.04957962,60.75900916,57.93253326,2.763226032
JF Villarreal,26.419912,-98.97883,270,,36.86364746,72.8695658,61.00588226,2.84096837
Joaquin city,31.965906,-94.050479,51,,44.19758987,85.50438736,68.94398499,3.048553467
Johnson City city,30.274287,-98.40618,58,,79.55877686,85.12918363,98.23274231,0.791086555
Jolly city,33.88267,-98.347496,282,,63.19815445,72.47549182,81.86070251,0.885736108
Jollyville,30.453546,-97.766154,514,,47.17481613,60.34317955,72.34487915,1.228320837
Jones Creek village,28.975361,-95.471112,711,,35.11933517,49.2490945,61.18950653,1.574272633
Jonestown city,30.476864,-97.930255,853,,28.88801956,40.15923269,57.84496689,1.707409143
Josephine city,33.061671,-96.317671,926,,25.32617378,34.74851488,58.15002441,1.724971771
Joshua city,32.460734,-97.382997,925,,23.40640068,34.8063475,61.79621887,1.65924716
Jourdanton city,28.913729,-98.541071,850,,22.61345291,40.30824679,68.65681458,1.592907786
Juarez,26.200902,-97.729622,707,,22.83654785,49.44884937,72.34684753,1.589352012
Junction city,30.490684,-99.772569,510,,24.5234623,60.56637188,72.78473663,1.629701734
Justin city,33.086215,-97.300939,279,,32.7114563,72.70626852,73.62430573,1.747110009
K-Bar Ranch,27.992808,-97.926729,55,,41.38088989,85.35679555,76.84307098,1.945633531
Karnes City city,28.887206,-97.900592,57,,67.460289,84.86728666,126.8421326,0.39597559
Katy city,29.791108,-95.826798,199,,56.75435638,72.20088415,111.7632599,0.260065943
Kaufman city,32.577515,-96.312084,512,,45.68173218,60.04559838,100.9709702,0.65806669
Keene city,32.395451,-97.322479,560,,37.08766174,48.91714428,66.47640991,1.46050334
Keller city,32.933656,-97.225551,844,,32.89535141,39.78556179,63.1810112,1.900133133
Kemah city,29.530587,-95.019495,915,,31.20828629,34.34895044,59.64151001,2.060566425
Kemp city,32.432421,-96.22058,914,,30.01057816,34.43425397,54.35923386,2.173695326
Kempner city,31.075418,-97.972242,766,,29.25697517,40.00506705,48.63975525,2.29839468
Kendleton city,29.446957,-96.001171,316,,29.10606003,49.21148077,43.49251175,2.427690983
Kenedy city,28.817456,-97.851686,350,,32.47916794,60.37554204,39.3117981,2.316048145
Kenefick town,30.106875,-94.850107,274,,40.79875183,72.54439101,42.33957672,1.952721119
Kennard city,31.357503,-95.18537,55,,48.49553299,85.21014129,52.01329041,1.642669439
Kennedale city,32.643419,-97.217243,44,,60.9356575,84.60423354,51.79230118,3.096904755
Kerens city,32.130807,-96.225125,124,,52.00003433,71.92547292,55.43418121,2.92646122
Kermit city,31.853996,-103.092336,284,,41.05945969,59.74748695,59.03768158,3.36080122
Kerrville city,30.038503,-99.13154,699,,33.37889099,48.58476507,56.90853882,3.886754513
Kilgore city,32.395206,-94.863073,838,,29.4142952,39.41127594,51.1824913,4.21011734
Killeen city,31.075765,-97.728565,910,,27.2447319,33.94866314,46.39004898,4.472914219
Kingsbury,29.648381,-97.817697,909,,26.10131264,34.06245434,43.69636536,4.643761635
Kingsland,30.66507,-98.454433,500,,25.99138069,48.97612277,43.95353317,4.543348312
Kingsville city,27.509515,-97.860956,392,,25.66832542,39.70348135,43.15043259,4.651128292
Kirby city,29.461104,-98.385947,503,,27.26698494,60.18654005,45.21221924,4.406136036
Kirbyville city,30.657781,-93.900081,276,,31.65125847,72.38392968,47.41014862,4.114622116
Kirvin town,31.767096,-96.330018,57,,38.28516006,85.06439873,51.23750687,3.856398106
Knippa,29.307609,-99.632943,68,,53.19864655,84.34016118,105.6921844,1.370168447
Knollwood city,33.689259,-96.618462,293,,41.93004227,71.64940017,101.6454163,1.194041133
Knox City town,33.417574,-99.815703,521,,31.15715981,59.44899166,88.381073,1.333456397
Kosse town,31.306982,-96.629227,713,,24.18540192,48.25210681,87.42113495,1.4593606
Kountze city,30.372432,-94.315944,850,,21.29068756,39.03651625,78.96806335,1.442515969
Kress city,34.365843,-101.748392,749,,19.63671684,33.54777107,76.49874878,1.512748241
Krugerville city,33.279371,-96.98806,700,,18.87770844,33.69106324,78.35601807,1.634471178
Krum city,33.265934,-97.226124,764,,18.94654274,39.40358469,79.98796082,1.70093739
Kurten town,30.789587,-96.275858,618,,19.80158234,48.74282811,80.64376831,1.715414047
Kyle city,30.001512,-97.862948,394,,21.65695953,59.99938537,82.91899872,1.794798374
La Blanca,26.304796,-98.028598,160,,29.15496254,72.22488541,90.72800446,1.966840506
La Carla,26.435385,-98.740592,40,,38.11169434,84.91957072,98.77230072,2.202850342
La Casita,26.336898,-98.733732,30,,82.53721619,84.07524055,184.3341064,1.776932716
La Chuparosa,26.403708,-98.926801,71,,65.5460434,71.37281248,170.1004639,2.142150402
La Coma,27.502878,-99.301498,423,,52.58377838,59.15025923,162.8045807,2.859368324
La Escondida,26.38065,-98.873728,582,,45.81437302,47.91931876,164.6614685,3.379594803
La Esperanza,26.431314,-98.892272,709,,42.11793137,38.66142441,168.0851746,3.681436539
La Feria city,26.144683,-97.825106,753,,40.04669952,33.14639282,170.2009583,3.813987255
La Feria North,26.178305,-97.823231,579,,39.36425018,33.3201954,170.5019531,3.821142673
La Grange city,29.912918,-96.876805,568,,40.38939285,39.10547073,168.0480957,3.759935379
La Grulla city,26.272128,-98.648467,424,,43.25698471,48.51164702,163.8105011,3.733245373
La Homa,26.277075,-98.35777,357,,47.89647293,59.81409454,158.8199463,3.802079201
La Joya city,26.25178,-98.469883,260,,54.54398346,72.06725546,154.1985168,3.881010532
La Loma de Falcon,26.536833,-99.095959,49,,62.07898712,84.77565422,151.6377563,4.020486355
La Marque city,29.368955,-94.99564,6,,87.89549255,83.80958856,165.6777039,2.411124706
La Minita,26.502256,-99.073505,37,,79.78703308,71.09584358,161.661499,2.204853058
La Paloma Addition,28.017016,-97.500912,258,,77.82728577,58.85143029,156.2749634,2.057458639
La Paloma,26.051962,-97.655252,105,,80.46473694,47.58654609,144.6240082,1.943280935
La Paloma Ranchettes,26.314792,-98.623017,108,,82.66307068,38.28613805,127.0061798,2.036371231
La Paloma-Lost Creek,27.719469,-97.739054,206,,83.28219604,32.74464216,113.4935913,2.329964399
La Porte city,29.66896,-95.048266,158,,83.27763367,32.9499598,110.5311508,2.651709557
La Presa,27.399403,-99.437236,117,,82.79338074,38.80922493,109.9708557,2.841993809
La Pryor,28.948653,-99.848296,192,,82.35852814,48.28261915,109.8018417,2.875415802
La Puerta,26.346816,-98.750524,46,,82.60375214,59.63067075,109.7959671,2.765570164
La Rosita,26.40181,-98.932322,144,,84.66963196,71.91101557,107.077095,2.499394894
La Tina Ranch,26.203074,-97.476439,59,,88.21320343,84.63257565,103.6536789,2.164336443
La Vernia city,29.354209,-98.122083,6,,85.94554901,83.54331764,0.96105957,1.061529636
La Victoria,26.347792,-98.629488,74,,77.12823486,70.81863027,2.371803284,0.700829089
La Villa city,26.297677,-97.926879,139,,68.77954865,58.55265299,344.2518616,0.510138929
La Ward city,28.846442,-96.464876,214,,61.20674133,47.25394405,265.1826477,0.845042109
Lackland AFB,29.386693,-98.617941,724,,54.1702919,37.91080626,243.6255035,1.3426615
LaCoste city,29.309932,-98.811625,783,,48.35663986,32.34264402,243.6251678,1.635397911
Lacy-Lakeview city,31.629305,-97.105181,696,,44.22144318,32.58047752,244.7660675,1.834382772
Ladonia town,33.428376,-95.948222,722,,42.52461243,38.51494689,247.5183868,1.933833838
Lago,26.088525,-97.613193,322,,43.0269165,48.05580299,246.7272797,1.942195535
Lago Vista,26.564322,-99.107766,498,,45.55363464,59.44914485,243.9477997,1.886213541
Lago Vista city,30.448522,-97.989658,275,,52.81023407,71.7561891,237.811676,1.656235695
Laguna Heights,26.084331,-97.267634,61,,60.90137863,84.49040664,222.9600067,1.580120087
Laguna Park,31.864298,-97.386185,31,,68.45454407,83.27662259,251.9588318,2.655803204
Laguna Seca,26.279302,-97.926182,120,,55.76080704,70.54133023,257.1614075,2.422836304
Laguna Vista town,26.104995,-97.301616,397,,43.07475281,58.25407877,266.1730347,2.456940889
Lake Bridgeport city,33.20724,-97.830997,482,,36.94979477,46.92166269,265.0532227,2.402621746
Lake Brownwood,31.817641,-99.104521,644,,35.7026825,37.53556845,254.2150879,2.311847448
Lake Bryan,30.718802,-96.463217,696,,35.56448364,31.9405104,242.6047821,2.335053682
Lake Cherokee,32.356942,-94.65137,417,,36.00987244,32.21185318,234.2041168,2.366829395
Lake City town,28.082174,-97.88264,647,,37.39144897,38.22271328,230.9025726,2.277788162
Lake Colorado City,32.34916,-100.937608,425,,39.36888885,47.83122598,228.4281769,2.011717558
Lake Dallas city,33.127652,-97.023401,363,,43.39580154,59.26950638,226.6869354,1.497164965
Lake Dunlap,29.668048,-98.077577,211,,51.09952545,71.602738,234.656311,0.836873055
Lake Jackson city,29.051948,-95.451771,49,,59.19449234,84.3490534,283.31427,0.647962928
Lake Kiowa,33.570334,-97.012924,5,,85.86966705,83.00957431,44.64472961,4.215898514
Lake Medina Shores,29.638358,-98.986885,39,,78.60993958,70.26405086,44.77782822,4.391141891
Lake Meredith Estates,35.663849,-101.602732,165,,72.78598785,57.95582937,43.96358871,4.270546913
Lake Tanglewood village,35.057171,-101.781727,171,,69.45546722,46.58983613,43.00702286,4.041717529
Lake View,29.45908,-100.953361,303,,67.54719543,37.16055808,42.55475616,3.780890465
Lake Worth city,32.812873,-97.430522,290,,65.90782928,31.5383524,43.17022324,3.476582527
Lakehills,29.623665,-98.944811,311,,64.78272247,31.84419338,43.32486725,3.165101051
Lakeport city,32.405054,-94.710171,219,,64.89353943,37.93260436,45.05684662,2.896329403
Lakeshore Gardens-Hidden Acres,28.123406,-97.865247,214,,66.3174057,47.60892245,46.75705719,2.690842152
Lakeside City town,33.829181,-98.540215,130,,68.59085846,59.09175613,46.94236374,2.507594824
Lakeside town,32.822007,-97.48918,84,,71.96827698,71.45064001,47.57189941,2.246962309
Lakeside town,28.103079,-97.861124,16,,75.82591248,84.20846314,50.04523468,1.969455957
Lakeview town,34.672765,-100.697219,3,,90.5456543,82.74234688,99.93313599,1.898578644
Lakeway city,30.354609,-97.980599,18,,82.12545776,69.98696053,99.27004242,1.880556822
Lakewood Village city,33.137819,-96.975007,212,,74.46224976,57.65807514,103.467804,1.715713024
Lamar,28.139987,-96.989094,87,,67.42345428,46.25863463,109.3865051,1.546159983
Lamesa city,32.733489,-101.954824,298,,62.27920532,36.78593354,119.8250885,1.366378546
Lampasas city,31.066647,-98.181561,392,,60.1950531,31.13629786,126.0215607,1.120481491
Lancaster city,32.59527,-96.778608,637,,60.97341156,31.47761785,136.3896484,0.89577055
Lantana,33.091992,-97.121543,326,,63.8862381,37.64471245,161.204071,0.756090343
Laredo city,27.548184,-99.486813,699,,67.48977661,47.38894127,180.1586914,0.605867624
Laredo Ranchettes,27.491168,-99.359964,291,,70.30337524,58.91591801,189.003479,0.266927153
Laredo Ranchettes West,27.490034,-99.370145,45,,73.68532562,71.29991793,261.5861816,0.310145795
Las Haciendas,27.634477,-99.195402,32,,78.77326965,84.06872189,357.5362244,0.765904129
Las Lomas,26.363831,-98.774649,322,,65.08257294,69.71019436,274.6094971,3.269370794
Las Lomitas,27.33784,-98.662885,549,,52.65428543,57.36095209,281.25177,3.154078722
Las Palmas,26.951633,-99.276013,741,,42.61264038,45.92819958,291.1202087,2.993167877
Las Palmas II,26.203257,-97.73962,94,,78.04228973,82.47509314,272.7904968,3.581203699
Las Pilas,27.681538,-99.18316,949,,28.31027603,30.73445749,312.0478516,2.845564127
Las Quintas Fronterizas,28.688896,-100.467519,879,,34.33966446,36.41183148,301.4048462,2.853181839
Lasana,26.258515,-97.694982,946,,24.98086929,31.11223111,318.2407227,2.89051199
Lasara,26.463465,-97.90873,870,,23.49814415,37.35911319,319.9406738,3.024262905
Latexo city,31.389124,-95.472428,727,,23.10274696,47.17131181,316.1094666,3.197229862
Laughlin AFB,29.356671,-100.783289,530,,24.43928337,58.74198959,312.1220703,3.105005264
Laureles,26.11681,-97.487509,300,,31.94149399,71.15054869,308.5482788,2.645913124
Lavon city,33.025311,-96.439523,73,,40.12369156,83.92977748,298.4335632,2.316361666
Lawn town,32.13657,-99.750099,100,,47.43631363,82.20793844,243.2062531,2.941354275
League City city,29.4873,-95.108986,332,,40.04130554,69.43388546,241.9025269,2.370436192
Leakey city,29.725358,-99.763098,562,,30.94110107,57.06460023,242.9673309,1.962454438
Leander city,30.570641,-97.859214,753,,23.41711998,45.59867831,257.5706482,1.809312105
Leary city,33.468948,-94.218926,889,,20.00667381,36.03839424,270.0841064,1.636928082
Lefors town,35.439601,-100.803889,957,,18.40556335,30.33294505,275.2923889,1.500225544
Leming,29.068341,-98.472229,951,,17.71765327,30.74813741,273.664856,1.397806406
Leon Valley city,29.49534,-98.614004,872,,17.6643219,37.07587721,267.7085571,1.343162775
Leona city,31.153708,-95.975988,728,,18.2073822,46.9560547,253.0269775,1.372262716
Leonard city,33.383262,-96.246608,531,,20.83863831,58.56995802,237.6609802,1.441762328
Leroy city,31.732189,-97.021401,300,,28.73583412,71.00250007,221.3149719,1.540033937
Levelland city,33.580601,-102.36351,74,,36.00896454,83.79157289,195.1234283,1.95248282
Lewisville city,33.045199,-96.982927,103,,43.62399673,81.94100809,269.2357788,3.880157709
Lexington town,30.41479,-97.009362,336,,35.43616486,69.15816965,278.614624,3.377925396
Liberty city,30.049051,-94.790251,569,,24.71983528,56.76916152,288.8329468,3.387880325
Liberty City,32.450208,-94.94383,766,,16.61200333,45.27021898,302.4833984,3.562393188
Liberty Hill city,30.663508,-97.907619,907,,13.81532097,35.66576548,307.1808472,3.247980595
Lincoln Park town,33.224034,-96.972673,979,,12.8336935,29.93187567,307.427887,2.82490015
Lindale city,32.493226,-95.406653,974,,12.41939545,30.38544333,306.0569458,2.468168736
Linden city,33.010954,-94.362628,778,,12.40226555,36.79507864,305.2278442,2.212279081
Lindsay,31.369077,-103.53753,621,,12.87217999,46.74319752,299.8925476,2.0056355
Lindsay city,33.64176,-97.218017,547,,14.98603058,58.3998222,291.6663513,1.732114077
Linn,26.566198,-98.129745,311,,24.60039711,70.85575655,285.7527466,1.282901525
Lipan city,32.518651,-98.047055,79,,34.70884323,83.65408616,284.9110107,0.780900598
Lipscomb,36.221492,-100.262106,107,,39.1493187,81.67444042,250.0505371,4.437683105
Little Elm city,33.179224,-96.928408,340,,32.48233795,68.8831852,261.1001587,4.099223137
Little River-Academy city,30.98819,-97.354117,570,,22.99320602,56.47477975,273.5543213,4.272811413
Littlefield city,33.919082,-102.334882,762,,15.29956341,44.94297243,287.2738037,4.619786739
Live Oak city,29.554514,-98.340392,898,,12.37430859,35.29409121,290.1087646,4.522021294
Liverpool city,29.30173,-95.275205,967,,11.53488731,29.53136547,285.6725769,4.375267506
Livingston town,30.709938,-94.938047,963,,11.19655228,30.02425527,280.1741638,4.389464378
Llano city,30.753432,-98.674921,886,,11.14894104,36.51678977,277.0413818,4.493439674
Llano Grande,26.130806,-97.968777,743,,11.43169975,46.5327659,274.8571167,4.619864464
Lockhart city,29.878516,-97.683037,481,,12.56413651,58.23158076,275.4243774,4.646371841
Lockney town,34.123056,-101.442446,310,,16.92788315,70.71030652,278.6395874,4.424449444
Log Cabin city,32.223082,-96.022261,80,,23.44433594,83.51731239,281.4679565,4.309579849
Lolita,28.832574,-96.53868,43,,60.54244614,81.40833018,0.650543213,3.915970325
Loma Grande,28.722077,-99.832709,295,,41.53868103,56.18158506,3.10068512,3.842911959
Loma Linda,28.007027,-97.499423,133,,51.09477615,68.60905129,0.67956543,3.84910965
Loma Linda East,27.766335,-98.19424,394,,33.12808609,44.61707903,4.28528595,3.877458096
Loma Linda East,26.32813,-98.689413,898,,26.76176643,34.92351029,3.080848694,3.917381763
Loma Linda West,26.420471,-98.930372,969,,22.53070831,29.13152419,1.890235901,3.847977161
Loma Vista,26.416872,-98.981412,967,,19.96073151,29.66467238,1.963287354,3.642877579
Lometa city,31.216237,-98.392556,892,,18.7516861,36.24107235,2.131416321,3.433358908
Lone Oak city,32.995987,-95.941016,750,,18.59584808,46.32477182,1.597007751,3.313833237
Lone Star city,32.939281,-94.709048,551,,19.38459015,58.0652143,0.5104599,3.116217613
Longoria,26.30238,-98.642489,317,,24.74817848,70.56611092,359.5745239,2.587536573
Longview city,32.519286,-94.762198,84,,33.69032669,83.38118075,1.386314392,1.856113195
Loop,32.914189,-102.414709,120,,37.32128143,81.1429118,235.9748077,3.239407539
Lope_o,26.711834,-99.100965,359,,29.07980347,68.33594779,241.2870789,2.661766291
Lopezville,26.248763,-98.157501,590,,22.19388771,55.88974697,241.2693634,2.17572546
Loraine town,32.408652,-100.712515,783,,18.10948372,44.29270676,240.0489502,1.905255795
Lorena city,31.381626,-97.212799,918,,16.1834507,34.55418149,242.431015,1.772946119
Lorenzo city,33.670341,-101.536078,985,,15.23417568,28.73247653,247.1555481,1.765893221
Los Altos,27.490491,-99.385823,977,,14.83356476,29.30680781,253.2213745,1.812922001
Los Alvarez,26.385937,-98.899036,896,,14.85958862,35.96800454,259.6191406,1.829238176
Los Angeles,26.494764,-97.786319,749,,15.4177084,46.11925146,261.5718384,1.774350643
Los Arcos,27.614419,-99.210488,549,,17.57753944,57.90074199,262.7911377,1.60764432
Los Arrieros,26.515769,-99.08452,315,,27.57552528,70.423197,260.5250854,1.244824886
Los Barreras,26.391164,-98.918353,84,,37.40396118,83.24579632,228.8754272,1.260908842
Los Centenarios,27.61226,-99.212988,122,,32.58061218,80.87826384,242.2431183,4.042212009
Los Corralitos,27.641193,-99.557476,589,,20.61021996,55.59938618,247.7861633,3.155091286
Los Ebanos,26.24229,-98.557874,780,,14.90807343,43.96998977,259.4953003,3.224086046
Los Ebanos,26.411313,-98.918581,359,,27.45909309,68.06398169,245.6018066,3.37958169
